Initial Cost	Cost	Total iterations	Partial iterations	k	lambda
548998.0	360180.0	5000	100	125.0	0.001
548998.0	335314.0	5000	100	125.0	0.01
548998.0	375803.0	5000	100	125.0	0.1
548998.0	475754.0	5000	100	125.0	1.0
548998.0	373173.0	5000	200	1.0	0.001
548998.0	391086.0	5000	200	1.0	0.01
548998.0	371680.0	5000	200	1.0	0.1
548998.0	492066.0	5000	200	1.0	1.0
548998.0	335484.0	5000	200	5.0	0.001
548998.0	356414.0	5000	200	5.0	0.01
548998.0	368898.0	5000	200	5.0	0.1
548998.0	455286.0	5000	200	5.0	1.0
548998.0	366950.0	5000	200	25.0	0.001
548998.0	324898.0	5000	200	25.0	0.01
548998.0	331858.0	5000	200	25.0	0.1
548998.0	459106.0	5000	200	25.0	1.0
548998.0	384756.0	5000	200	125.0	0.001
548998.0	333042.0	5000	200	125.0	0.01
548998.0	378620.0	5000	200	125.0	0.1
548998.0	461583.0	5000	200	125.0	1.0
548998.0	365501.0	5000	300	1.0	0.001
548998.0	325075.0	5000	300	1.0	0.01
548998.0	353542.0	5000	300	1.0	0.1
548998.0	425246.0	5000	300	1.0	1.0
548998.0	341411.0	5000	300	5.0	0.001
548998.0	395300.0	5000	300	5.0	0.01
548998.0	352693.0	5000	300	5.0	0.1
548998.0	425948.0	5000	300	5.0	1.0
548998.0	335026.0	5000	300	25.0	0.001
548998.0	335326.0	5000	300	25.0	0.01
548998.0	339516.0	5000	300	25.0	0.1
548998.0	450705.0	5000	300	25.0	1.0
548998.0	355866.0	5000	300	125.0	0.001
548998.0	356110.0	5000	300	125.0	0.01
548998.0	364034.0	5000	300	125.0	0.1
548998.0	433820.0	5000	300	125.0	1.0
548998.0	334948.0	5000	400	1.0	0.001
548998.0	338787.0	5000	400	1.0	0.01
548998.0	449112.0	5000	400	1.0	0.1
548998.0	444906.0	5000	400	1.0	1.0
548998.0	346592.0	5000	400	5.0	0.001
548998.0	344178.0	5000	400	5.0	0.01
548998.0	362949.0	5000	400	5.0	0.1
548998.0	451048.0	5000	400	5.0	1.0
548998.0	353910.0	5000	400	25.0	0.001
548998.0	339613.0	5000	400	25.0	0.01
548998.0	355812.0	5000	400	25.0	0.1
548998.0	537850.0	5000	400	25.0	1.0
548998.0	355326.0	5000	400	125.0	0.001
548998.0	341816.0	5000	400	125.0	0.01
548998.0	362126.0	5000	400	125.0	0.1
548998.0	457810.0	5000	400	125.0	1.0
548998.0	491366.0	5000	500	1.0	0.001
548998.0	341608.0	5000	500	1.0	0.01
548998.0	339966.0	5000	500	1.0	0.1
548998.0	399893.0	5000	500	1.0	1.0
548998.0	339822.0	5000	500	5.0	0.001
548998.0	348448.0	5000	500	5.0	0.01
548998.0	381172.0	5000	500	5.0	0.1
548998.0	459240.0	5000	500	5.0	1.0
548998.0	354446.0	5000	500	25.0	0.001
548998.0	362106.0	5000	500	25.0	0.01
548998.0	319359.0	5000	500	25.0	0.1
548998.0	435278.0	5000	500	25.0	1.0
548998.0	341755.0	5000	500	125.0	0.001
548998.0	357454.0	5000	500	125.0	0.01
548998.0	349814.0	5000	500	125.0	0.1
548998.0	455613.0	5000	500	125.0	1.0
548998.0	354263.0	5000	600	1.0	0.001
548998.0	360342.0	5000	600	1.0	0.01
548998.0	387484.0	5000	600	1.0	0.1
548998.0	430256.0	5000	600	1.0	1.0
548998.0	372350.0	5000	600	5.0	0.001
548998.0	351881.0	5000	600	5.0	0.01
548998.0	350116.0	5000	600	5.0	0.1
548998.0	424209.0	5000	600	5.0	1.0
548998.0	331370.0	5000	600	25.0	0.001
548998.0	363598.0	5000	600	25.0	0.01
548998.0	351336.0	5000	600	25.0	0.1
548998.0	427093.0	5000	600	25.0	1.0
548998.0	322466.0	5000	600	125.0	0.001
548998.0	339743.0	5000	600	125.0	0.01
548998.0	382036.0	5000	600	125.0	0.1
548998.0	410823.0	5000	600	125.0	1.0
548998.0	366322.0	5000	700	1.0	0.001
548998.0	386625.0	5000	700	1.0	0.01
548998.0	346822.0	5000	700	1.0	0.1
548998.0	424309.0	5000	700	1.0	1.0
548998.0	338328.0	5000	700	5.0	0.001
548998.0	363768.0	5000	700	5.0	0.01
548998.0	345274.0	5000	700	5.0	0.1
548998.0	423800.0	5000	700	5.0	1.0
548998.0	369995.0	5000	700	25.0	0.001
548998.0	347092.0	5000	700	25.0	0.01
548998.0	339699.0	5000	700	25.0	0.1
548998.0	425718.0	5000	700	25.0	1.0
548998.0	341218.0	5000	700	125.0	0.001
548998.0	330470.0	5000	700	125.0	0.01
548998.0	347078.0	5000	700	125.0	0.1
548998.0	449436.0	5000	700	125.0	1.0
548998.0	391470.0	5000	800	1.0	0.001
548998.0	324396.0	5000	800	1.0	0.01
548998.0	348032.0	5000	800	1.0	0.1
548998.0	452218.0	5000	800	1.0	1.0
548998.0	314132.0	5000	800	5.0	0.001
548998.0	328022.0	5000	800	5.0	0.01
548998.0	330968.0	5000	800	5.0	0.1
548998.0	454668.0	5000	800	5.0	1.0
548998.0	360740.0	5000	800	25.0	0.001
548998.0	351992.0	5000	800	25.0	0.01
548998.0	385884.0	5000	800	25.0	0.1
548998.0	469386.0	5000	800	25.0	1.0
548998.0	330152.0	5000	800	125.0	0.001
548998.0	362438.0	5000	800	125.0	0.01
548998.0	358486.0	5000	800	125.0	0.1
548998.0	423953.0	5000	800	125.0	1.0
548998.0	343759.0	5000	900	1.0	0.001
548998.0	363821.0	5000	900	1.0	0.01
548998.0	359620.0	5000	900	1.0	0.1
548998.0	445221.0	5000	900	1.0	1.0
548998.0	366850.0	5000	900	5.0	0.001
548998.0	354174.0	5000	900	5.0	0.01
548998.0	351667.0	5000	900	5.0	0.1
548998.0	427790.0	5000	900	5.0	1.0
548998.0	331784.0	5000	900	25.0	0.001
548998.0	357402.0	5000	900	25.0	0.01
548998.0	342847.0	5000	900	25.0	0.1
548998.0	431632.0	5000	900	25.0	1.0
548998.0	358280.0	5000	900	125.0	0.001
548998.0	373158.0	5000	900	125.0	0.01
548998.0	337271.0	5000	900	125.0	0.1
548998.0	418415.0	5000	900	125.0	1.0
548998.0	349324.0	5000	1000	1.0	0.001
548998.0	404988.0	5000	1000	1.0	0.01
548998.0	342742.0	5000	1000	1.0	0.1
548998.0	417191.0	5000	1000	1.0	1.0
548998.0	354328.0	5000	1000	5.0	0.001
548998.0	408860.0	5000	1000	5.0	0.01
548998.0	343222.0	5000	1000	5.0	0.1
548998.0	442136.0	5000	1000	5.0	1.0
548998.0	359190.0	5000	1000	25.0	0.001
548998.0	340948.0	5000	1000	25.0	0.01
548998.0	368226.0	5000	1000	25.0	0.1
548998.0	476242.0	5000	1000	25.0	1.0
548998.0	335578.0	5000	1000	125.0	0.001
548998.0	331816.0	5000	1000	125.0	0.01
548998.0	344463.0	5000	1000	125.0	0.1
548998.0	442466.0	5000	1000	125.0	1.0
548998.0	410666.0	6000	100	1.0	0.001
548998.0	464774.0	6000	100	1.0	0.01
548998.0	342976.0	6000	100	1.0	0.1
548998.0	447666.0	6000	100	1.0	1.0
548998.0	347801.0	6000	100	5.0	0.001
548998.0	327702.0	6000	100	5.0	0.01
548998.0	335354.0	6000	100	5.0	0.1
548998.0	455958.0	6000	100	5.0	1.0
548998.0	340314.0	6000	100	25.0	0.001
548998.0	365321.0	6000	100	25.0	0.01
548998.0	353102.0	6000	100	25.0	0.1
548998.0	456936.0	6000	100	25.0	1.0
548998.0	359114.0	6000	100	125.0	0.001
548998.0	348483.0	6000	100	125.0	0.01
548998.0	478542.0	6000	100	125.0	0.1
548998.0	450918.0	6000	100	125.0	1.0
548998.0	340300.0	6000	200	1.0	0.001
548998.0	332690.0	6000	200	1.0	0.01
548998.0	331348.0	6000	200	1.0	0.1
548998.0	494584.0	6000	200	1.0	1.0
548998.0	344390.0	6000	200	5.0	0.001
548998.0	336114.0	6000	200	5.0	0.01
548998.0	391084.0	6000	200	5.0	0.1
548998.0	443572.0	6000	200	5.0	1.0
548998.0	322030.0	6000	200	25.0	0.001
548998.0	339888.0	6000	200	25.0	0.01
548998.0	336826.0	6000	200	25.0	0.1
548998.0	465412.0	6000	200	25.0	1.0
548998.0	361644.0	6000	200	125.0	0.001
548998.0	351032.0	6000	200	125.0	0.01
548998.0	329794.0	6000	200	125.0	0.1
548998.0	447142.0	6000	200	125.0	1.0
548998.0	356164.0	6000	300	1.0	0.001
548998.0	360588.0	6000	300	1.0	0.01
548998.0	335497.0	6000	300	1.0	0.1
548998.0	423607.0	6000	300	1.0	1.0
548998.0	329426.0	6000	300	5.0	0.001
548998.0	356772.0	6000	300	5.0	0.01
548998.0	360894.0	6000	300	5.0	0.1
548998.0	433740.0	6000	300	5.0	1.0
548998.0	344316.0	6000	300	25.0	0.001
548998.0	364084.0	6000	300	25.0	0.01
548998.0	356648.0	6000	300	25.0	0.1
548998.0	414906.0	6000	300	25.0	1.0
548998.0	325184.0	6000	300	125.0	0.001
548998.0	341291.0	6000	300	125.0	0.01
548998.0	339673.0	6000	300	125.0	0.1
548998.0	434666.0	6000	300	125.0	1.0
548998.0	356904.0	6000	400	1.0	0.001
548998.0	376134.0	6000	400	1.0	0.01
548998.0	385838.0	6000	400	1.0	0.1
548998.0	438131.0	6000	400	1.0	1.0
548998.0	339647.0	6000	400	5.0	0.001
548998.0	327222.0	6000	400	5.0	0.01
548998.0	357382.0	6000	400	5.0	0.1
548998.0	474908.0	6000	400	5.0	1.0
548998.0	345540.0	6000	400	25.0	0.001
548998.0	351998.0	6000	400	25.0	0.01
548998.0	345934.0	6000	400	25.0	0.1
548998.0	444144.0	6000	400	25.0	1.0
548998.0	325173.0	6000	400	125.0	0.001
548998.0	329106.0	6000	400	125.0	0.01
548998.0	338828.0	6000	400	125.0	0.1
548998.0	465576.0	6000	400	125.0	1.0
548998.0	360108.0	6000	500	1.0	0.001
548998.0	332006.0	6000	500	1.0	0.01
548998.0	337328.0	6000	500	1.0	0.1
548998.0	426358.0	6000	500	1.0	1.0
548998.0	412104.0	6000	500	5.0	0.001
548998.0	315565.0	6000	500	5.0	0.01
548998.0	349812.0	6000	500	5.0	0.1
548998.0	449908.0	6000	500	5.0	1.0
548998.0	356350.0	6000	500	25.0	0.001
548998.0	329560.0	6000	500	25.0	0.01
548998.0	332624.0	6000	500	25.0	0.1
548998.0	475080.0	6000	500	25.0	1.0
548998.0	413491.0	6000	500	125.0	0.001
548998.0	324164.0	6000	500	125.0	0.01
548998.0	386632.0	6000	500	125.0	0.1
548998.0	439630.0	6000	500	125.0	1.0
548998.0	351409.0	6000	600	1.0	0.001
548998.0	321977.0	6000	600	1.0	0.01
548998.0	426849.0	6000	600	1.0	0.1
548998.0	440596.0	6000	600	1.0	1.0
548998.0	334921.0	6000	600	5.0	0.001
548998.0	328711.0	6000	600	5.0	0.01
548998.0	335392.0	6000	600	5.0	0.1
548998.0	389237.0	6000	600	5.0	1.0
548998.0	326110.0	6000	600	25.0	0.001
548998.0	343398.0	6000	600	25.0	0.01
548998.0	327050.0	6000	600	25.0	0.1
548998.0	439610.0	6000	600	25.0	1.0
548998.0	333295.0	6000	600	125.0	0.001
548998.0	371476.0	6000	600	125.0	0.01
548998.0	338320.0	6000	600	125.0	0.1
548998.0	474802.0	6000	600	125.0	1.0
548998.0	320842.0	6000	700	1.0	0.001
548998.0	353036.0	6000	700	1.0	0.01
548998.0	339256.0	6000	700	1.0	0.1
548998.0	464041.0	6000	700	1.0	1.0
548998.0	350119.0	6000	700	5.0	0.001
548998.0	333998.0	6000	700	5.0	0.01
548998.0	332578.0	6000	700	5.0	0.1
548998.0	409988.0	6000	700	5.0	1.0
548998.0	343594.0	6000	700	25.0	0.001
548998.0	353027.0	6000	700	25.0	0.01
548998.0	337982.0	6000	700	25.0	0.1
548998.0	440922.0	6000	700	25.0	1.0
548998.0	329537.0	6000	700	125.0	0.001
548998.0	351250.0	6000	700	125.0	0.01
548998.0	370476.0	6000	700	125.0	0.1
548998.0	427841.0	6000	700	125.0	1.0
548998.0	346961.0	6000	800	1.0	0.001
548998.0	317992.0	6000	800	1.0	0.01
548998.0	332721.0	6000	800	1.0	0.1
548998.0	523071.0	6000	800	1.0	1.0
548998.0	339774.0	6000	800	5.0	0.001
548998.0	344344.0	6000	800	5.0	0.01
548998.0	334888.0	6000	800	5.0	0.1
548998.0	464424.0	6000	800	5.0	1.0
548998.0	329852.0	6000	800	25.0	0.001
548998.0	333876.0	6000	800	25.0	0.01
548998.0	329192.0	6000	800	25.0	0.1
548998.0	484122.0	6000	800	25.0	1.0
548998.0	330336.0	6000	800	125.0	0.001
548998.0	333926.0	6000	800	125.0	0.01
548998.0	357201.0	6000	800	125.0	0.1
548998.0	487692.0	6000	800	125.0	1.0
548998.0	321776.0	6000	900	1.0	0.001
548998.0	351250.0	6000	900	1.0	0.01
548998.0	333278.0	6000	900	1.0	0.1
548998.0	452675.0	6000	900	1.0	1.0
548998.0	350186.0	6000	900	5.0	0.001
548998.0	329273.0	6000	900	5.0	0.01
548998.0	362862.0	6000	900	5.0	0.1
548998.0	436795.0	6000	900	5.0	1.0
548998.0	328230.0	6000	900	25.0	0.001
548998.0	347124.0	6000	900	25.0	0.01
548998.0	354066.0	6000	900	25.0	0.1
548998.0	449328.0	6000	900	25.0	1.0
548998.0	414796.0	6000	900	125.0	0.001
548998.0	330384.0	6000	900	125.0	0.01
548998.0	350216.0	6000	900	125.0	0.1
548998.0	408139.0	6000	900	125.0	1.0
548998.0	357443.0	6000	1000	1.0	0.001
548998.0	462336.0	6000	1000	1.0	0.01
548998.0	333694.0	6000	1000	1.0	0.1
548998.0	424632.0	6000	1000	1.0	1.0
548998.0	328146.0	6000	1000	5.0	0.001
548998.0	344796.0	6000	1000	5.0	0.01
548998.0	377897.0	6000	1000	5.0	0.1
548998.0	424868.0	6000	1000	5.0	1.0
548998.0	334862.0	6000	1000	25.0	0.001
548998.0	337805.0	6000	1000	25.0	0.01
548998.0	338852.0	6000	1000	25.0	0.1
548998.0	421290.0	6000	1000	25.0	1.0
548998.0	343290.0	6000	1000	125.0	0.001
548998.0	378691.0	6000	1000	125.0	0.01
548998.0	337080.0	6000	1000	125.0	0.1
548998.0	419365.0	6000	1000	125.0	1.0
548998.0	337582.0	7000	100	1.0	0.001
548998.0	330406.0	7000	100	1.0	0.01
548998.0	332530.0	7000	100	1.0	0.1
548998.0	491344.0	7000	100	1.0	1.0
548998.0	359252.0	7000	100	5.0	0.001
548998.0	330532.0	7000	100	5.0	0.01
548998.0	319774.0	7000	100	5.0	0.1
548998.0	472294.0	7000	100	5.0	1.0
548998.0	353650.0	7000	100	25.0	0.001
548998.0	383152.0	7000	100	25.0	0.01
548998.0	359078.0	7000	100	25.0	0.1
548998.0	440730.0	7000	100	25.0	1.0
548998.0	331128.0	7000	100	125.0	0.001
548998.0	334196.0	7000	100	125.0	0.01
548998.0	335038.0	7000	100	125.0	0.1
548998.0	462840.0	7000	100	125.0	1.0
548998.0	334054.0	7000	200	1.0	0.001
548998.0	353916.0	7000	200	1.0	0.01
548998.0	337168.0	7000	200	1.0	0.1
548998.0	486379.0	7000	200	1.0	1.0
548998.0	397724.0	7000	200	5.0	0.001
548998.0	346594.0	7000	200	5.0	0.01
548998.0	321780.0	7000	200	5.0	0.1
548998.0	423962.0	7000	200	5.0	1.0
548998.0	321356.0	7000	200	25.0	0.001
548998.0	329246.0	7000	200	25.0	0.01
548998.0	330216.0	7000	200	25.0	0.1
548998.0	470993.0	7000	200	25.0	1.0
548998.0	325174.0	7000	200	125.0	0.001
548998.0	311216.0	7000	200	125.0	0.01
548998.0	318596.0	7000	200	125.0	0.1
548998.0	477169.0	7000	200	125.0	1.0
548998.0	357232.0	7000	300	1.0	0.001
548998.0	384696.0	7000	300	1.0	0.01
548998.0	354592.0	7000	300	1.0	0.1
548998.0	466274.0	7000	300	1.0	1.0
548998.0	339030.0	7000	300	5.0	0.001
548998.0	326262.0	7000	300	5.0	0.01
548998.0	317172.0	7000	300	5.0	0.1
548998.0	430892.0	7000	300	5.0	1.0
548998.0	320304.0	7000	300	25.0	0.001
548998.0	357664.0	7000	300	25.0	0.01
548998.0	388824.0	7000	300	25.0	0.1
548998.0	465400.0	7000	300	25.0	1.0
548998.0	356115.0	7000	300	125.0	0.001
548998.0	339434.0	7000	300	125.0	0.01
548998.0	324472.0	7000	300	125.0	0.1
548998.0	446024.0	7000	300	125.0	1.0
548998.0	322524.0	7000	400	1.0	0.001
548998.0	323888.0	7000	400	1.0	0.01
548998.0	355538.0	7000	400	1.0	0.1
548998.0	457632.0	7000	400	1.0	1.0
548998.0	347304.0	7000	400	5.0	0.001
548998.0	350335.0	7000	400	5.0	0.01
548998.0	436226.0	7000	400	5.0	0.1
548998.0	474952.0	7000	400	5.0	1.0
548998.0	333256.0	7000	400	25.0	0.001
548998.0	354866.0	7000	400	25.0	0.01
548998.0	364033.0	7000	400	25.0	0.1
548998.0	524906.0	7000	400	25.0	1.0
548998.0	340516.0	7000	400	125.0	0.001
548998.0	323826.0	7000	400	125.0	0.01
548998.0	343549.0	7000	400	125.0	0.1
548998.0	456418.0	7000	400	125.0	1.0
548998.0	328030.0	7000	500	1.0	0.001
548998.0	330454.0	7000	500	1.0	0.01
548998.0	347354.0	7000	500	1.0	0.1
548998.0	469910.0	7000	500	1.0	1.0
548998.0	314726.0	7000	500	5.0	0.001
548998.0	329604.0	7000	500	5.0	0.01
548998.0	330124.0	7000	500	5.0	0.1
548998.0	420163.0	7000	500	5.0	1.0
548998.0	334464.0	7000	500	25.0	0.001
548998.0	347673.0	7000	500	25.0	0.01
548998.0	328697.0	7000	500	25.0	0.1
548998.0	443774.0	7000	500	25.0	1.0
548998.0	342083.0	7000	500	125.0	0.001
548998.0	328944.0	7000	500	125.0	0.01
548998.0	339400.0	7000	500	125.0	0.1
548998.0	429630.0	7000	500	125.0	1.0
548998.0	331574.0	7000	600	1.0	0.001
548998.0	341172.0	7000	600	1.0	0.01
548998.0	353280.0	7000	600	1.0	0.1
548998.0	456320.0	7000	600	1.0	1.0
548998.0	350406.0	7000	600	5.0	0.001
548998.0	348982.0	7000	600	5.0	0.01
548998.0	325172.0	7000	600	5.0	0.1
548998.0	453810.0	7000	600	5.0	1.0
548998.0	342494.0	7000	600	25.0	0.001
548998.0	345150.0	7000	600	25.0	0.01
548998.0	351730.0	7000	600	25.0	0.1
548998.0	409032.0	7000	600	25.0	1.0
548998.0	377804.0	7000	600	125.0	0.001
548998.0	337726.0	7000	600	125.0	0.01
548998.0	330064.0	7000	600	125.0	0.1
548998.0	436430.0	7000	600	125.0	1.0
548998.0	391930.0	7000	700	1.0	0.001
548998.0	343574.0	7000	700	1.0	0.01
548998.0	361497.0	7000	700	1.0	0.1
548998.0	397056.0	7000	700	1.0	1.0
548998.0	326836.0	7000	700	5.0	0.001
548998.0	414690.0	7000	700	5.0	0.01
548998.0	320279.0	7000	700	5.0	0.1
548998.0	403709.0	7000	700	5.0	1.0
548998.0	339606.0	7000	700	25.0	0.001
548998.0	334588.0	7000	700	25.0	0.01
548998.0	336406.0	7000	700	25.0	0.1
548998.0	419828.0	7000	700	25.0	1.0
548998.0	317364.0	7000	700	125.0	0.001
548998.0	346572.0	7000	700	125.0	0.01
548998.0	340890.0	7000	700	125.0	0.1
548998.0	425690.0	7000	700	125.0	1.0
548998.0	341555.0	7000	800	1.0	0.001
548998.0	348702.0	7000	800	1.0	0.01
548998.0	374474.0	7000	800	1.0	0.1
548998.0	422033.0	7000	800	1.0	1.0
548998.0	376819.0	7000	800	5.0	0.001
548998.0	344108.0	7000	800	5.0	0.01
548998.0	342757.0	7000	800	5.0	0.1
548998.0	441880.0	7000	800	5.0	1.0
548998.0	327964.0	7000	800	25.0	0.001
548998.0	333170.0	7000	800	25.0	0.01
548998.0	450843.0	7000	800	25.0	0.1
548998.0	466967.0	7000	800	25.0	1.0
548998.0	338259.0	7000	800	125.0	0.001
548998.0	341890.0	7000	800	125.0	0.01
548998.0	338956.0	7000	800	125.0	0.1
548998.0	494226.0	7000	800	125.0	1.0
548998.0	436044.0	7000	900	1.0	0.001
548998.0	349809.0	7000	900	1.0	0.01
548998.0	325020.0	7000	900	1.0	0.1
548998.0	446524.0	7000	900	1.0	1.0
548998.0	318458.0	7000	900	5.0	0.001
548998.0	403572.0	7000	900	5.0	0.01
548998.0	328777.0	7000	900	5.0	0.1
548998.0	571778.0	7000	900	5.0	1.0
548998.0	346490.0	7000	900	25.0	0.001
548998.0	336530.0	7000	900	25.0	0.01
548998.0	331063.0	7000	900	25.0	0.1
548998.0	431670.0	7000	900	25.0	1.0
548998.0	330941.0	7000	900	125.0	0.001
548998.0	326774.0	7000	900	125.0	0.01
548998.0	346154.0	7000	900	125.0	0.1
548998.0	457123.0	7000	900	125.0	1.0
548998.0	367274.0	7000	1000	1.0	0.001
548998.0	340032.0	7000	1000	1.0	0.01
548998.0	388152.0	7000	1000	1.0	0.1
548998.0	439356.0	7000	1000	1.0	1.0
548998.0	345645.0	7000	1000	5.0	0.001
548998.0	330194.0	7000	1000	5.0	0.01
548998.0	318502.0	7000	1000	5.0	0.1
548998.0	434992.0	7000	1000	5.0	1.0
548998.0	337150.0	7000	1000	25.0	0.001
548998.0	337410.0	7000	1000	25.0	0.01
548998.0	451386.0	7000	1000	25.0	0.1
548998.0	429040.0	7000	1000	25.0	1.0
548998.0	328014.0	7000	1000	125.0	0.001
548998.0	430787.0	7000	1000	125.0	0.01
548998.0	315000.0	7000	1000	125.0	0.1
548998.0	446119.0	7000	1000	125.0	1.0
548998.0	326636.0	8000	100	1.0	0.001
548998.0	369710.0	8000	100	1.0	0.01
548998.0	332230.0	8000	100	1.0	0.1
548998.0	454176.0	8000	100	1.0	1.0
548998.0	343840.0	8000	100	5.0	0.001
548998.0	333572.0	8000	100	5.0	0.01
548998.0	329808.0	8000	100	5.0	0.1
548998.0	440730.0	8000	100	5.0	1.0
548998.0	352258.0	8000	100	25.0	0.001
548998.0	323430.0	8000	100	25.0	0.01
548998.0	332012.0	8000	100	25.0	0.1
548998.0	407458.0	8000	100	25.0	1.0
548998.0	346898.0	8000	100	125.0	0.001
548998.0	332476.0	8000	100	125.0	0.01
548998.0	315372.0	8000	100	125.0	0.1
548998.0	449638.0	8000	100	125.0	1.0
548998.0	346264.0	8000	200	1.0	0.001
548998.0	318138.0	8000	200	1.0	0.01
548998.0	340192.0	8000	200	1.0	0.1
548998.0	418223.0	8000	200	1.0	1.0
548998.0	351252.0	8000	200	5.0	0.001
548998.0	321974.0	8000	200	5.0	0.01
548998.0	310044.0	8000	200	5.0	0.1
548998.0	479834.0	8000	200	5.0	1.0
548998.0	330023.0	8000	200	25.0	0.001
548998.0	343730.0	8000	200	25.0	0.01
548998.0	348753.0	8000	200	25.0	0.1
548998.0	471992.0	8000	200	25.0	1.0
548998.0	346264.0	8000	200	125.0	0.001
548998.0	370114.0	8000	200	125.0	0.01
548998.0	336261.0	8000	200	125.0	0.1
548998.0	458594.0	8000	200	125.0	1.0
548998.0	336469.0	8000	300	1.0	0.001
548998.0	309385.0	8000	300	1.0	0.01
548998.0	329396.0	8000	300	1.0	0.1
548998.0	454289.0	8000	300	1.0	1.0
548998.0	324564.0	8000	300	5.0	0.001
548998.0	335627.0	8000	300	5.0	0.01
548998.0	380584.0	8000	300	5.0	0.1
548998.0	426910.0	8000	300	5.0	1.0
548998.0	350668.0	8000	300	25.0	0.001
548998.0	329672.0	8000	300	25.0	0.01
548998.0	349316.0	8000	300	25.0	0.1
548998.0	450450.0	8000	300	25.0	1.0
548998.0	349558.0	8000	300	125.0	0.001
548998.0	337886.0	8000	300	125.0	0.01
548998.0	334671.0	8000	300	125.0	0.1
548998.0	452728.0	8000	300	125.0	1.0
548998.0	314214.0	8000	400	1.0	0.001
548998.0	332342.0	8000	400	1.0	0.01
548998.0	316751.0	8000	400	1.0	0.1
548998.0	544948.0	8000	400	1.0	1.0
548998.0	322460.0	8000	400	5.0	0.001
548998.0	346404.0	8000	400	5.0	0.01
548998.0	330559.0	8000	400	5.0	0.1
548998.0	426999.0	8000	400	5.0	1.0
548998.0	321226.0	8000	400	25.0	0.001
548998.0	324739.0	8000	400	25.0	0.01
548998.0	325540.0	8000	400	25.0	0.1
548998.0	432570.0	8000	400	25.0	1.0
548998.0	369392.0	8000	400	125.0	0.001
548998.0	331864.0	8000	400	125.0	0.01
548998.0	407841.0	8000	400	125.0	0.1
548998.0	449890.0	8000	400	125.0	1.0
548998.0	376254.0	8000	500	1.0	0.001
548998.0	323608.0	8000	500	1.0	0.01
548998.0	311831.0	8000	500	1.0	0.1
548998.0	457042.0	8000	500	1.0	1.0
548998.0	311722.0	8000	500	5.0	0.001
548998.0	370841.0	8000	500	5.0	0.01
548998.0	342200.0	8000	500	5.0	0.1
548998.0	476596.0	8000	500	5.0	1.0
548998.0	363250.0	8000	500	25.0	0.001
548998.0	335566.0	8000	500	25.0	0.01
548998.0	325155.0	8000	500	25.0	0.1
548998.0	434364.0	8000	500	25.0	1.0
548998.0	407253.0	8000	500	125.0	0.001
548998.0	328436.0	8000	500	125.0	0.01
548998.0	346229.0	8000	500	125.0	0.1
548998.0	442392.0	8000	500	125.0	1.0
548998.0	356982.0	8000	600	1.0	0.001
548998.0	320632.0	8000	600	1.0	0.01
548998.0	369682.0	8000	600	1.0	0.1
548998.0	422827.0	8000	600	1.0	1.0
548998.0	431498.0	8000	600	5.0	0.001
548998.0	324697.0	8000	600	5.0	0.01
548998.0	397604.0	8000	600	5.0	0.1
548998.0	424406.0	8000	600	5.0	1.0
548998.0	325129.0	8000	600	25.0	0.001
548998.0	422869.0	8000	600	25.0	0.01
548998.0	335067.0	8000	600	25.0	0.1
548998.0	440272.0	8000	600	25.0	1.0
548998.0	345428.0	8000	600	125.0	0.001
548998.0	322336.0	8000	600	125.0	0.01
548998.0	394706.0	8000	600	125.0	0.1
548998.0	397062.0	8000	600	125.0	1.0
548998.0	341554.0	8000	700	1.0	0.001
548998.0	540106.0	8000	700	1.0	0.01
548998.0	330038.0	8000	700	1.0	0.1
548998.0	400246.0	8000	700	1.0	1.0
548998.0	335624.0	8000	700	5.0	0.001
548998.0	334968.0	8000	700	5.0	0.01
548998.0	358106.0	8000	700	5.0	0.1
548998.0	391638.0	8000	700	5.0	1.0
548998.0	307594.0	8000	700	25.0	0.001
548998.0	316564.0	8000	700	25.0	0.01
548998.0	333430.0	8000	700	25.0	0.1
548998.0	421260.0	8000	700	25.0	1.0
548998.0	317136.0	8000	700	125.0	0.001
548998.0	343275.0	8000	700	125.0	0.01
548998.0	370850.0	8000	700	125.0	0.1
548998.0	409128.0	8000	700	125.0	1.0
548998.0	421514.0	8000	800	1.0	0.001
548998.0	321186.0	8000	800	1.0	0.01
548998.0	325840.0	8000	800	1.0	0.1
548998.0	453176.0	8000	800	1.0	1.0
548998.0	400821.0	8000	800	5.0	0.001
548998.0	348616.0	8000	800	5.0	0.01
548998.0	341390.0	8000	800	5.0	0.1
548998.0	466664.0	8000	800	5.0	1.0
548998.0	336750.0	8000	800	25.0	0.001
548998.0	329891.0	8000	800	25.0	0.01
548998.0	311158.0	8000	800	25.0	0.1
548998.0	469302.0	8000	800	25.0	1.0
548998.0	307858.0	8000	800	125.0	0.001
548998.0	316480.0	8000	800	125.0	0.01
548998.0	319128.0	8000	800	125.0	0.1
548998.0	465866.0	8000	800	125.0	1.0
548998.0	323250.0	8000	900	1.0	0.001
548998.0	353774.0	8000	900	1.0	0.01
548998.0	339786.0	8000	900	1.0	0.1
548998.0	478913.0	8000	900	1.0	1.0
548998.0	314956.0	8000	900	5.0	0.001
548998.0	314968.0	8000	900	5.0	0.01
548998.0	329256.0	8000	900	5.0	0.1
548998.0	432554.0	8000	900	5.0	1.0
548998.0	323334.0	8000	900	25.0	0.001
