Time	Total iterations	Partial iterations	k	lambda
20	2000	400	5.0	0.1
0	2000	400	5.0	1.0
0	2000	400	25.0	0.001
16	2000	400	25.0	0.01
15	2000	400	25.0	0.1
0	2000	400	25.0	1.0
0	2000	400	125.0	0.001
16	2000	400	125.0	0.01
0	2000	400	125.0	0.1
16	2000	400	125.0	1.0
0	2000	500	1.0	0.001
15	2000	500	1.0	0.01
0	2000	500	1.0	0.1
16	2000	500	1.0	1.0
0	2000	500	5.0	0.001
20	2000	500	5.0	0.01
0	2000	500	5.0	0.1
0	2000	500	5.0	1.0
16	2000	500	25.0	0.001
15	2000	500	25.0	0.01
0	2000	500	25.0	0.1
16	2000	500	25.0	1.0
0	2000	500	125.0	0.001
16	2000	500	125.0	0.01
0	2000	500	125.0	0.1
15	2000	500	125.0	1.0
0	2000	600	1.0	0.001
16	2000	600	1.0	0.01
0	2000	600	1.0	0.1
16	2000	600	1.0	1.0
10	2000	600	5.0	0.001
8	2000	600	5.0	0.01
11	2000	600	5.0	0.1
5	2000	600	5.0	1.0
9	2000	600	25.0	0.001
0	2000	600	25.0	0.01
15	2000	600	25.0	0.1
0	2000	600	25.0	1.0
16	2000	600	125.0	0.001
0	2000	600	125.0	0.01
16	2000	600	125.0	0.1
0	2000	600	125.0	1.0
17	2000	700	1.0	0.001
3	2000	700	1.0	0.01
15	2000	700	1.0	0.1
0	2000	700	1.0	1.0
0	2000	700	5.0	0.001
0	2000	700	5.0	0.01
16	2000	700	5.0	0.1
0	2000	700	5.0	1.0
15	2000	700	25.0	0.001
0	2000	700	25.0	0.01
16	2000	700	25.0	0.1
0	2000	700	25.0	1.0
16	2000	700	125.0	0.001
0	2000	700	125.0	0.01
20	2000	700	125.0	0.1
0	2000	700	125.0	1.0
15	2000	800	1.0	0.001
0	2000	800	1.0	0.01
16	2000	800	1.0	0.1
0	2000	800	1.0	1.0
16	2000	800	5.0	0.001
0	2000	800	5.0	0.01
15	2000	800	5.0	0.1
0	2000	800	5.0	1.0
16	2000	800	25.0	0.001
0	2000	800	25.0	0.01
15	2000	800	25.0	0.1
0	2000	800	25.0	1.0
0	2000	800	125.0	0.001
21	2000	800	125.0	0.01
0	2000	800	125.0	0.1
15	2000	800	125.0	1.0
0	2000	900	1.0	0.001
16	2000	900	1.0	0.01
0	2000	900	1.0	0.1
15	2000	900	1.0	1.0
0	2000	900	5.0	0.001
16	2000	900	5.0	0.01
0	2000	900	5.0	0.1
16	2000	900	5.0	1.0
0	2000	900	25.0	0.001
15	2000	900	25.0	0.01
0	2000	900	25.0	0.1
16	2000	900	25.0	1.0
4	2000	900	125.0	0.001
0	2000	900	125.0	0.01
16	2000	900	125.0	0.1
0	2000	900	125.0	1.0
16	2000	1000	1.0	0.001
0	2000	1000	1.0	0.01
15	2000	1000	1.0	0.1
0	2000	1000	1.0	1.0
16	2000	1000	5.0	0.001
0	2000	1000	5.0	0.01
16	2000	1000	5.0	0.1
0	2000	1000	5.0	1.0
15	2000	1000	25.0	0.001
0	2000	1000	25.0	0.01
20	2000	1000	25.0	0.1
0	2000	1000	25.0	1.0
0	2000	1000	125.0	0.001
16	2000	1000	125.0	0.01
15	2000	1000	125.0	0.1
0	2000	1000	125.0	1.0
16	3000	100	1.0	0.001
16	3000	100	1.0	0.01
15	3000	100	1.0	0.1
0	3000	100	1.0	1.0
16	3000	100	5.0	0.001
0	3000	100	5.0	0.01
20	3000	100	5.0	0.1
0	3000	100	5.0	1.0
16	3000	100	25.0	0.001
15	3000	100	25.0	0.01
16	3000	100	25.0	0.1
0	3000	100	25.0	1.0
16	3000	100	125.0	0.001
15	3000	100	125.0	0.01
16	3000	100	125.0	0.1
0	3000	100	125.0	1.0
20	3000	200	1.0	0.001
0	3000	200	1.0	0.01
16	3000	200	1.0	0.1
15	3000	200	1.0	1.0
0	3000	200	5.0	0.001
16	3000	200	5.0	0.01
16	3000	200	5.0	0.1
0	3000	200	5.0	1.0
15	3000	200	25.0	0.001
16	3000	200	25.0	0.01
20	3000	200	25.0	0.1
0	3000	200	25.0	1.0
15	3000	200	125.0	0.001
16	3000	200	125.0	0.01
16	3000	200	125.0	0.1
0	3000	200	125.0	1.0
15	3000	300	1.0	0.001
16	3000	300	1.0	0.01
16	3000	300	1.0	0.1
4	3000	300	1.0	1.0
14	3000	300	5.0	0.001
13	3000	300	5.0	0.01
12	3000	300	5.0	0.1
0	3000	300	5.0	1.0
16	3000	300	25.0	0.001
15	3000	300	25.0	0.01
16	3000	300	25.0	0.1
0	3000	300	25.0	1.0
19	3000	300	125.0	0.001
1	3000	300	125.0	0.01
16	3000	300	125.0	0.1
0	3000	300	125.0	1.0
15	3000	400	1.0	0.001
16	3000	400	1.0	0.01
16	3000	400	1.0	0.1
0	3000	400	1.0	1.0
15	3000	400	5.0	0.001
16	3000	400	5.0	0.01
22	3000	400	5.0	0.1
3	3000	400	5.0	1.0
1	3000	400	25.0	0.001
16	3000	400	25.0	0.01
16	3000	400	25.0	0.1
0	3000	400	25.0	1.0
15	3000	400	125.0	0.001
16	3000	400	125.0	0.01
15	3000	400	125.0	0.1
0	3000	400	125.0	1.0
21	3000	500	1.0	0.001
0	3000	500	1.0	0.01
15	3000	500	1.0	0.1
16	3000	500	1.0	1.0
15	3000	500	5.0	0.001
0	3000	500	5.0	0.01
16	3000	500	5.0	0.1
16	3000	500	5.0	1.0
0	3000	500	25.0	0.001
15	3000	500	25.0	0.01
20	3000	500	25.0	0.1
0	3000	500	25.0	1.0
16	3000	500	125.0	0.001
16	3000	500	125.0	0.01
15	3000	500	125.0	0.1
0	3000	500	125.0	1.0
16	3000	600	1.0	0.001
16	3000	600	1.0	0.01
15	3000	600	1.0	0.1
0	3000	600	1.0	1.0
20	3000	600	5.0	0.001
0	3000	600	5.0	0.01
16	3000	600	5.0	0.1
15	3000	600	5.0	1.0
0	3000	600	25.0	0.001
16	3000	600	25.0	0.01
16	3000	600	25.0	0.1
0	3000	600	25.0	1.0
15	3000	600	125.0	0.001
16	3000	600	125.0	0.01
20	3000	600	125.0	0.1
0	3000	600	125.0	1.0
16	3000	700	1.0	0.001
15	3000	700	1.0	0.01
16	3000	700	1.0	0.1
0	3000	700	1.0	1.0
16	3000	700	5.0	0.001
15	3000	700	5.0	0.01
16	3000	700	5.0	0.1
0	3000	700	5.0	1.0
20	3000	700	25.0	0.001
16	3000	700	25.0	0.01
15	3000	700	25.0	0.1
0	3000	700	25.0	1.0
16	3000	700	125.0	0.001
15	3000	700	125.0	0.01
0	3000	700	125.0	0.1
0	3000	700	125.0	1.0
16	3000	800	1.0	0.001
18	3000	800	1.0	0.01
2	3000	800	1.0	0.1
0	3000	800	1.0	1.0
15	3000	800	5.0	0.001
16	3000	800	5.0	0.01
16	3000	800	5.0	0.1
0	3000	800	5.0	1.0
15	3000	800	25.0	0.001
16	3000	800	25.0	0.01
22	3000	800	25.0	0.1
4	3000	800	25.0	1.0
13	3000	800	125.0	0.001
14	3000	800	125.0	0.01
14	3000	800	125.0	0.1
0	3000	800	125.0	1.0
16	3000	900	1.0	0.001
0	3000	900	1.0	0.01
15	3000	900	1.0	0.1
16	3000	900	1.0	1.0
0	3000	900	5.0	0.001
20	3000	900	5.0	0.01
16	3000	900	5.0	0.1
0	3000	900	5.0	1.0
15	3000	900	25.0	0.001
16	3000	900	25.0	0.01
16	3000	900	25.0	0.1
0	3000	900	25.0	1.0
15	3000	900	125.0	0.001
16	3000	900	125.0	0.01
16	3000	900	125.0	0.1
4	3000	900	125.0	1.0
0	3000	1000	1.0	0.001
16	3000	1000	1.0	0.01
15	3000	1000	1.0	0.1
0	3000	1000	1.0	1.0
16	3000	1000	5.0	0.001
16	3000	1000	5.0	0.01
15	3000	1000	5.0	0.1
0	3000	1000	5.0	1.0
16	3000	1000	25.0	0.001
20	3000	1000	25.0	0.01
16	3000	1000	25.0	0.1
0	3000	1000	25.0	1.0
15	3000	1000	125.0	0.001
16	3000	1000	125.0	0.01
0	3000	1000	125.0	0.1
16	3000	1000	125.0	1.0
15	4000	100	1.0	0.001
16	4000	100	1.0	0.01
20	4000	100	1.0	0.1
0	4000	100	1.0	1.0
15	4000	100	5.0	0.001
16	4000	100	5.0	0.01
31	4000	100	5.0	0.1
0	4000	100	5.0	1.0
16	4000	100	25.0	0.001
16	4000	100	25.0	0.01
20	4000	100	25.0	0.1
0	4000	100	25.0	1.0
15	4000	100	125.0	0.001
32	4000	100	125.0	0.01
15	4000	100	125.0	0.1
0	4000	100	125.0	1.0
16	4000	200	1.0	0.001
15	4000	200	1.0	0.01
20	4000	200	1.0	0.1
0	4000	200	1.0	1.0
32	4000	200	5.0	0.001
15	4000	200	5.0	0.01
16	4000	200	5.0	0.1
0	4000	200	5.0	1.0
16	4000	200	25.0	0.001
15	4000	200	25.0	0.01
20	4000	200	25.0	0.1
16	4000	200	25.0	1.0
16	4000	200	125.0	0.001
15	4000	200	125.0	0.01
16	4000	200	125.0	0.1
0	4000	200	125.0	1.0
16	4000	300	1.0	0.001
31	4000	300	1.0	0.01
4	4000	300	1.0	0.1
16	4000	300	1.0	1.0
16	4000	300	5.0	0.001
15	4000	300	5.0	0.01
16	4000	300	5.0	0.1
0	4000	300	5.0	1.0
32	4000	300	25.0	0.001
18	4000	300	25.0	0.01
8	4000	300	25.0	0.1
0	4000	300	25.0	1.0
31	4000	300	125.0	0.001
16	4000	300	125.0	0.01
15	4000	300	125.0	0.1
0	4000	300	125.0	1.0
20	4000	400	1.0	0.001
16	4000	400	1.0	0.01
16	4000	400	1.0	0.1
15	4000	400	1.0	1.0
16	4000	400	5.0	0.001
15	4000	400	5.0	0.01
16	4000	400	5.0	0.1
0	4000	400	5.0	1.0
20	4000	400	25.0	0.001
16	4000	400	25.0	0.01
15	4000	400	25.0	0.1
16	4000	400	25.0	1.0
16	4000	400	125.0	0.001
15	4000	400	125.0	0.01
16	4000	400	125.0	0.1
0	4000	400	125.0	1.0
20	4000	500	1.0	0.001
16	4000	500	1.0	0.01
31	4000	500	1.0	0.1
0	4000	500	1.0	1.0
15	4000	500	5.0	0.001
16	4000	500	5.0	0.01
16	4000	500	5.0	0.1
18	4000	500	5.0	1.0
17	4000	500	25.0	0.001
16	4000	500	25.0	0.01
16	4000	500	25.0	0.1
0	4000	500	25.0	1.0
15	4000	500	125.0	0.001
16	4000	500	125.0	0.01
32	4000	500	125.0	0.1
4	4000	500	125.0	1.0
15	4000	600	1.0	0.001
16	4000	600	1.0	0.01
16	4000	600	1.0	0.1
0	4000	600	1.0	1.0
15	4000	600	5.0	0.001
31	4000	600	5.0	0.01
20	4000	600	5.0	0.1
0	4000	600	5.0	1.0
16	4000	600	25.0	0.001
16	4000	600	25.0	0.01
15	4000	600	25.0	0.1
16	4000	600	25.0	1.0
16	4000	600	125.0	0.001
15	4000	600	125.0	0.01
21	4000	600	125.0	0.1
0	4000	600	125.0	1.0
16	4000	700	1.0	0.001
16	4000	700	1.0	0.01
31	4000	700	1.0	0.1
0	4000	700	1.0	1.0
16	4000	700	5.0	0.001
15	4000	700	5.0	0.01
20	4000	700	5.0	0.1
16	4000	700	5.0	1.0
16	4000	700	25.0	0.001
15	4000	700	25.0	0.01
16	4000	700	25.0	0.1
0	4000	700	25.0	1.0
31	4000	700	125.0	0.001
19	4000	700	125.0	0.01
8	4000	700	125.0	0.1
15	4000	700	125.0	1.0
16	4000	800	1.0	0.001
16	4000	800	1.0	0.01
15	4000	800	1.0	0.1
0	4000	800	1.0	1.0
20	4000	800	5.0	0.001
16	4000	800	5.0	0.01
16	4000	800	5.0	0.1
15	4000	800	5.0	1.0
16	4000	800	25.0	0.001
15	4000	800	25.0	0.01
16	4000	800	25.0	0.1
0	4000	800	25.0	1.0
20	4000	800	125.0	0.001
16	4000	800	125.0	0.01
31	4000	800	125.0	0.1
0	4000	800	125.0	1.0
16	4000	900	1.0	0.001
15	4000	900	1.0	0.01
16	4000	900	1.0	0.1
0	4000	900	1.0	1.0
20	4000	900	5.0	0.001
31	4000	900	5.0	0.01
16	4000	900	5.0	0.1
0	4000	900	5.0	1.0
15	4000	900	25.0	0.001
16	4000	900	25.0	0.01
32	4000	900	25.0	0.1
4	4000	900	25.0	1.0
15	4000	900	125.0	0.001
19	4000	900	125.0	0.01
8	4000	900	125.0	0.1
0	4000	900	125.0	1.0
31	4000	1000	1.0	0.001
16	4000	1000	1.0	0.01
20	4000	1000	1.0	0.1
0	4000	1000	1.0	1.0
16	4000	1000	5.0	0.001
15	4000	1000	5.0	0.01
16	4000	1000	5.0	0.1
16	4000	1000	5.0	1.0
15	4000	1000	25.0	0.001
16	4000	1000	25.0	0.01
20	4000	1000	25.0	0.1
0	4000	1000	25.0	1.0
16	4000	1000	125.0	0.001
15	4000	1000	125.0	0.01
16	4000	1000	125.0	0.1
15	4000	1000	125.0	1.0
16	5000	100	1.0	0.001
33	5000	100	1.0	0.01
18	5000	100	1.0	0.1
0	5000	100	1.0	1.0
16	5000	100	5.0	0.001
31	5000	100	5.0	0.01
16	5000	100	5.0	0.1
16	5000	100	5.0	1.0
20	5000	100	25.0	0.001
15	5000	100	25.0	0.01
32	5000	100	25.0	0.1
0	5000	100	25.0	1.0
15	5000	100	125.0	0.001
35	5000	100	125.0	0.01
22	5000	100	125.0	0.1
4	5000	100	125.0	1.0
18	5000	200	1.0	0.001
16	5000	200	1.0	0.01
31	5000	200	1.0	0.1
0	5000	200	1.0	1.0
20	5000	200	5.0	0.001
34	5000	200	5.0	0.01
23	5000	200	5.0	0.1
4	5000	200	5.0	1.0
13	5000	200	25.0	0.001
32	5000	200	25.0	0.01
22	5000	200	25.0	0.1
4	5000	200	25.0	1.0
22	5000	200	125.0	0.001
23	5000	200	125.0	0.01
16	5000	200	125.0	0.1
0	5000	200	125.0	1.0
20	5000	300	1.0	0.001
31	5000	300	1.0	0.01
16	5000	300	1.0	0.1
15	5000	300	1.0	1.0
16	5000	300	5.0	0.001
16	5000	300	5.0	0.01
35	5000	300	5.0	0.1
0	5000	300	5.0	1.0
16	5000	300	25.0	0.001
31	5000	300	25.0	0.01
16	5000	300	25.0	0.1
0	5000	300	25.0	1.0
35	5000	300	125.0	0.001
16	5000	300	125.0	0.01
16	5000	300	125.0	0.1
15	5000	300	125.0	1.0
16	5000	400	1.0	0.001
35	5000	400	1.0	0.01
22	5000	400	1.0	0.1
4	5000	400	1.0	1.0
17	5000	400	5.0	0.001
15	5000	400	5.0	0.01
32	5000	400	5.0	0.1
0	5000	400	5.0	1.0
20	5000	400	25.0	0.001
31	5000	400	25.0	0.01
16	5000	400	25.0	0.1
0	5000	400	25.0	1.0
31	5000	400	125.0	0.001
15	5000	400	125.0	0.01
21	5000	400	125.0	0.1
15	5000	400	125.0	1.0
16	5000	500	1.0	0.001
15	5000	500	1.0	0.01
32	5000	500	1.0	0.1
0	5000	500	1.0	1.0
31	5000	500	5.0	0.001
22	5000	500	5.0	0.01
25	5000	500	5.0	0.1
0	5000	500	5.0	1.0
16	5000	500	25.0	0.001
33	5000	500	25.0	0.01
23	5000	500	25.0	0.1
5	5000	500	25.0	1.0
18	5000	500	125.0	0.001
15	5000	500	125.0	0.01
31	5000	500	125.0	0.1
0	5000	500	125.0	1.0
21	5000	600	1.0	0.001
31	5000	600	1.0	0.01
15	5000	600	1.0	0.1
0	5000	600	1.0	1.0
32	5000	600	5.0	0.001
15	5000	600	5.0	0.01
20	5000	600	5.0	0.1
16	5000	600	5.0	1.0
16	5000	600	25.0	0.001
31	5000	600	25.0	0.01
16	5000	600	25.0	0.1
0	5000	600	25.0	1.0
35	5000	600	125.0	0.001
16	5000	600	125.0	0.01
31	5000	600	125.0	0.1
0	5000	600	125.0	1.0
16	5000	700	1.0	0.001
31	5000	700	1.0	0.01
20	5000	700	1.0	0.1
0	5000	700	1.0	1.0
31	5000	700	5.0	0.001
16	5000	700	5.0	0.01
31	5000	700	5.0	0.1
0	5000	700	5.0	1.0
16	5000	700	25.0	0.001
36	5000	700	25.0	0.01
16	5000	700	25.0	0.1
0	5000	700	25.0	1.0
31	5000	700	125.0	0.001
15	5000	700	125.0	0.01
35	5000	700	125.0	0.1
1	5000	700	125.0	1.0
16	5000	800	1.0	0.001
31	5000	800	1.0	0.01
16	5000	800	1.0	0.1
0	5000	800	1.0	1.0
31	5000	800	5.0	0.001
20	5000	800	5.0	0.01
16	5000	800	5.0	0.1
15	5000	800	5.0	1.0
16	5000	800	25.0	0.001
31	5000	800	25.0	0.01
16	5000	800	25.0	0.1
0	5000	800	25.0	1.0
34	5000	800	125.0	0.001
22	5000	800	125.0	0.01
20	5000	800	125.0	0.1
0	5000	800	125.0	1.0
16	5000	900	1.0	0.001
35	5000	900	1.0	0.01
14	5000	900	1.0	0.1
0	5000	900	1.0	1.0
36	5000	900	5.0	0.001
9	5000	900	5.0	0.01
31	5000	900	5.0	0.1
0	5000	900	5.0	1.0
20	5000	900	25.0	0.001
32	5000	900	25.0	0.01
15	5000	900	25.0	0.1
0	5000	900	25.0	1.0
32	5000	900	125.0	0.001
15	5000	900	125.0	0.01
20	5000	900	125.0	0.1
16	5000	900	125.0	1.0
16	5000	1000	1.0	0.001
15	5000	1000	1.0	0.01
31	5000	1000	1.0	0.1
0	5000	1000	1.0	1.0
34	5000	1000	5.0	0.001
18	5000	1000	5.0	0.01
15	5000	1000	5.0	0.1
16	5000	1000	5.0	1.0
16	5000	1000	25.0	0.001
15	5000	1000	25.0	0.01
37	5000	1000	25.0	0.1
0	5000	1000	25.0	1.0
16	5000	1000	125.0	0.001
31	5000	1000	125.0	0.01
16	5000	1000	125.0	0.1
0	5000	1000	125.0	1.0
31	6000	100	1.0	0.001
36	6000	100	1.0	0.01
15	6000	100	1.0	0.1
0	6000	100	1.0	1.0
31	6000	100	5.0	0.001
32	6000	100	5.0	0.01
20	6000	100	5.0	0.1
15	6000	100	5.0	1.0
16	6000	100	25.0	0.001
31	6000	100	25.0	0.01
32	6000	100	25.0	0.1
0	6000	100	25.0	1.0
20	6000	100	125.0	0.001
31	6000	100	125.0	0.01
31	6000	100	125.0	0.1
0	6000	100	125.0	1.0
31	6000	200	1.0	0.001
33	6000	200	1.0	0.01
28	6000	200	1.0	0.1
2	6000	200	1.0	1.0
16	6000	200	5.0	0.001
31	6000	200	5.0	0.01
20	6000	200	5.0	0.1
16	6000	200	5.0	1.0
16	6000	200	25.0	0.001
31	6000	200	25.0	0.01
31	6000	200	25.0	0.1
0	6000	200	25.0	1.0
36	6000	200	125.0	0.001
31	6000	200	125.0	0.01
31	6000	200	125.0	0.1
0	6000	200	125.0	1.0
33	6000	300	1.0	0.001
19	6000	300	1.0	0.01
31	6000	300	1.0	0.1
0	6000	300	1.0	1.0
31	6000	300	5.0	0.001
32	6000	300	5.0	0.01
20	6000	300	5.0	0.1
0	6000	300	5.0	1.0
31	6000	300	25.0	0.001
31	6000	300	25.0	0.01
16	6000	300	25.0	0.1
17	6000	300	25.0	1.0
18	6000	300	125.0	0.001
31	6000	300	125.0	0.01
31	6000	300	125.0	0.1
0	6000	300	125.0	1.0
16	6000	400	1.0	0.001
28	6000	400	1.0	0.01
31	6000	400	1.0	0.1
0	6000	400	1.0	1.0
32	6000	400	5.0	0.001
36	6000	400	5.0	0.01
16	6000	400	5.0	0.1
0	6000	400	5.0	1.0
31	6000	400	25.0	0.001
31	6000	400	25.0	0.01
34	6000	400	25.0	0.1
2	6000	400	25.0	1.0
16	6000	400	125.0	0.001
31	6000	400	125.0	0.01
31	6000	400	125.0	0.1
0	6000	400	125.0	1.0
35	6000	500	1.0	0.001
28	6000	500	1.0	0.01
18	6000	500	1.0	0.1
0	6000	500	1.0	1.0
31	6000	500	5.0	0.001
36	6000	500	5.0	0.01
16	6000	500	5.0	0.1
15	6000	500	5.0	1.0
16	6000	500	25.0	0.001
31	6000	500	25.0	0.01
20	6000	500	25.0	0.1
16	6000	500	25.0	1.0
15	6000	500	125.0	0.001
32	6000	500	125.0	0.01
31	6000	500	125.0	0.1
0	6000	500	125.0	1.0
20	6000	600	1.0	0.001
31	6000	600	1.0	0.01
32	6000	600	1.0	0.1
0	6000	600	1.0	1.0
31	6000	600	5.0	0.001
35	6000	600	5.0	0.01
16	6000	600	5.0	0.1
16	6000	600	5.0	1.0
15	6000	600	25.0	0.001
32	6000	600	25.0	0.01
35	6000	600	25.0	0.1
0	6000	600	25.0	1.0
32	6000	600	125.0	0.001
15	6000	600	125.0	0.01
31	6000	600	125.0	0.1
0	6000	600	125.0	1.0
36	6000	700	1.0	0.001
31	6000	700	1.0	0.01
16	6000	700	1.0	0.1
16	6000	700	1.0	1.0
15	6000	700	5.0	0.001
36	6000	700	5.0	0.01
31	6000	700	5.0	0.1
0	6000	700	5.0	1.0
32	6000	700	25.0	0.001
15	6000	700	25.0	0.01
36	6000	700	25.0	0.1
0	6000	700	25.0	1.0
31	6000	700	125.0	0.001
34	6000	700	125.0	0.01
27	6000	700	125.0	0.1
7	6000	700	125.0	1.0
21	6000	800	1.0	0.001
31	6000	800	1.0	0.01
36	6000	800	1.0	0.1
0	6000	800	1.0	1.0
31	6000	800	5.0	0.001
16	6000	800	5.0	0.01
31	6000	800	5.0	0.1
0	6000	800	5.0	1.0
36	6000	800	25.0	0.001
15	6000	800	25.0	0.01
32	6000	800	25.0	0.1
0	6000	800	25.0	1.0
31	6000	800	125.0	0.001
35	6000	800	125.0	0.01
16	6000	800	125.0	0.1
0	6000	800	125.0	1.0
31	6000	900	1.0	0.001
32	6000	900	1.0	0.01
32	6000	900	1.0	0.1
3	6000	900	1.0	1.0
16	6000	900	5.0	0.001
31	6000	900	5.0	0.01
31	6000	900	5.0	0.1
0	6000	900	5.0	1.0
35	6000	900	25.0	0.001
17	6000	900	25.0	0.01
31	6000	900	25.0	0.1
0	6000	900	25.0	1.0
31	6000	900	125.0	0.001
32	6000	900	125.0	0.01
20	6000	900	125.0	0.1
0	6000	900	125.0	1.0
31	6000	1000	1.0	0.001
31	6000	1000	1.0	0.01
16	6000	1000	1.0	0.1
18	6000	1000	1.0	1.0
18	6000	1000	5.0	0.001
31	6000	1000	5.0	0.01
31	6000	1000	5.0	0.1
0	6000	1000	5.0	1.0
32	6000	1000	25.0	0.001
20	6000	1000	25.0	0.01
31	6000	1000	25.0	0.1
0	6000	1000	25.0	1.0
36	6000	1000	125.0	0.001
28	6000	1000	125.0	0.01
25	6000	1000	125.0	0.1
0	6000	1000	125.0	1.0
32	7000	100	1.0	0.001
35	7000	100	1.0	0.01
32	7000	100	1.0	0.1
0	7000	100	1.0	1.0
31	7000	100	5.0	0.001
31	7000	100	5.0	0.01
31	7000	100	5.0	0.1
15	7000	100	5.0	1.0
32	7000	100	25.0	0.001
31	7000	100	25.0	0.01
35	7000	100	25.0	0.1
0	7000	100	25.0	1.0
32	7000	100	125.0	0.001
31	7000	100	125.0	0.01
36	7000	100	125.0	0.1
0	7000	100	125.0	1.0
31	7000	200	1.0	0.001
31	7000	200	1.0	0.01
31	7000	200	1.0	0.1
0	7000	200	1.0	1.0
36	7000	200	5.0	0.001
31	7000	200	5.0	0.01
40	7000	200	5.0	0.1
0	7000	200	5.0	1.0
36	7000	200	25.0	0.001
31	7000	200	25.0	0.01
31	7000	200	25.0	0.1
0	7000	200	25.0	1.0
36	7000	200	125.0	0.001
31	7000	200	125.0	0.01
32	7000	200	125.0	0.1
0	7000	200	125.0	1.0
31	7000	300	1.0	0.001
36	7000	300	1.0	0.01
31	7000	300	1.0	0.1
0	7000	300	1.0	1.0
31	7000	300	5.0	0.001
47	7000	300	5.0	0.01
25	7000	300	5.0	0.1
0	7000	300	5.0	1.0
31	7000	300	25.0	0.001
48	7000	300	25.0	0.01
31	7000	300	25.0	0.1
0	7000	300	25.0	1.0
31	7000	300	125.0	0.001
36	7000	300	125.0	0.01
31	7000	300	125.0	0.1
16	7000	300	125.0	1.0
15	7000	400	1.0	0.001
20	7000	400	1.0	0.01
31	7000	400	1.0	0.1
16	7000	400	1.0	1.0
31	7000	400	5.0	0.001
33	7000	400	5.0	0.01
19	7000	400	5.0	0.1
15	7000	400	5.0	1.0
31	7000	400	25.0	0.001
32	7000	400	25.0	0.01
20	7000	400	25.0	0.1
15	7000	400	25.0	1.0
32	7000	400	125.0	0.001
31	7000	400	125.0	0.01
34	7000	400	125.0	0.1
4	7000	400	125.0	1.0
23	7000	500	1.0	0.001
32	7000	500	1.0	0.01
35	7000	500	1.0	0.1
0	7000	500	1.0	1.0
32	7000	500	5.0	0.001
31	7000	500	5.0	0.01
31	7000	500	5.0	0.1
0	7000	500	5.0	1.0
36	7000	500	25.0	0.001
31	7000	500	25.0	0.01
31	7000	500	25.0	0.1
0	7000	500	25.0	1.0
45	7000	500	125.0	0.001
32	7000	500	125.0	0.01
23	7000	500	125.0	0.1
0	7000	500	125.0	1.0
44	7000	600	1.0	0.001
18	7000	600	1.0	0.01
32	7000	600	1.0	0.1
15	7000	600	1.0	1.0
35	7000	600	5.0	0.001
18	7000	600	5.0	0.01
31	7000	600	5.0	0.1
15	7000	600	5.0	1.0
32	7000	600	25.0	0.001
20	7000	600	25.0	0.01
47	7000	600	25.0	0.1
0	7000	600	25.0	1.0
31	7000	600	125.0	0.001
36	7000	600	125.0	0.01
31	7000	600	125.0	0.1
0	7000	600	125.0	1.0
31	7000	700	1.0	0.001
31	7000	700	1.0	0.01
36	7000	700	1.0	0.1
0	7000	700	1.0	1.0
31	7000	700	5.0	0.001
32	7000	700	5.0	0.01
36	7000	700	5.0	0.1
0	7000	700	5.0	1.0
31	7000	700	25.0	0.001
31	7000	700	25.0	0.01
31	7000	700	25.0	0.1
16	7000	700	25.0	1.0
20	7000	700	125.0	0.001
32	7000	700	125.0	0.01
31	7000	700	125.0	0.1
15	7000	700	125.0	1.0
21	7000	800	1.0	0.001
31	7000	800	1.0	0.01
31	7000	800	1.0	0.1
16	7000	800	1.0	1.0
32	7000	800	5.0	0.001
32	7000	800	5.0	0.01
28	7000	800	5.0	0.1
0	7000	800	5.0	1.0
31	7000	800	25.0	0.001
32	7000	800	25.0	0.01
31	7000	800	25.0	0.1
0	7000	800	25.0	1.0
31	7000	800	125.0	0.001
36	7000	800	125.0	0.01
31	7000	800	125.0	0.1
0	7000	800	125.0	1.0
31	7000	900	1.0	0.001
32	7000	900	1.0	0.01
35	7000	900	1.0	0.1
0	7000	900	1.0	1.0
31	7000	900	5.0	0.001
32	7000	900	5.0	0.01
36	7000	900	5.0	0.1
0	7000	900	5.0	1.0
31	7000	900	25.0	0.001
39	7000	900	25.0	0.01
34	7000	900	25.0	0.1
2	7000	900	25.0	1.0
31	7000	900	125.0	0.001
32	7000	900	125.0	0.01
31	7000	900	125.0	0.1
0	7000	900	125.0	1.0
36	7000	1000	1.0	0.001
31	7000	1000	1.0	0.01
31	7000	1000	1.0	0.1
0	7000	1000	1.0	1.0
36	7000	1000	5.0	0.001
31	7000	1000	5.0	0.01
31	7000	1000	5.0	0.1
0	7000	1000	5.0	1.0
32	7000	1000	25.0	0.001
35	7000	1000	25.0	0.01
32	7000	1000	25.0	0.1
0	7000	1000	25.0	1.0
31	7000	1000	125.0	0.001
39	7000	1000	125.0	0.01
31	7000	1000	125.0	0.1
0	7000	1000	125.0	1.0
31	8000	100	1.0	0.001
46	8000	100	1.0	0.01
33	8000	100	1.0	0.1
0	8000	100	1.0	1.0
31	8000	100	5.0	0.001
36	8000	100	5.0	0.01
31	8000	100	5.0	0.1
16	8000	100	5.0	1.0
31	8000	100	25.0	0.001
36	8000	100	25.0	0.01
31	8000	100	25.0	0.1
0	8000	100	25.0	1.0
31	8000	100	125.0	0.001
49	8000	100	125.0	0.01
34	8000	100	125.0	0.1
0	8000	100	125.0	1.0
31	8000	200	1.0	0.001
31	8000	200	1.0	0.01
36	8000	200	1.0	0.1
